,Date,Time,contact,Message
8138,2020-03-26,11:25 PM,Success,🙏
8139,2020-03-26,11:27 PM,Mina,Ghanaians are funny
8140,2020-03-26,11:28 PM,Success,Very very
8141,2020-03-26,11:35 PM,Mina,Hmm
8142,2020-03-26,11:35 PM,Success,Going to bath
8143,2020-03-26,11:36 PM,Mina,Bawa na today what happened
8144,2020-03-26,11:51 PM,Success,Back
8145,2020-03-26,11:51 PM,Success,I always bath oo😁
8146,2020-03-27,8:45 AM,Mina,Baby
8147,2020-03-27,8:45 AM,Mina,Good morning
8148,2020-03-27,8:45 AM,Mina,Wake up
8149,2020-03-27,9:56 AM,Mina,Your good friend came here.  I was waking you up u didn't mind him.
8150,2020-03-27,12:50 PM,Success,This message was deleted
8151,2020-03-27,12:51 PM,Success,Fine afternoon sunshine
8152,2020-03-27,12:52 PM,Success,I was far gone
8153,2020-03-27,12:53 PM,Success,How are you doing?
8154,2020-03-27,12:54 PM,Success,Hope he didnt try anything funny
8155,2020-03-27,12:57 PM,Success,The someone
8156,2020-03-27,12:58 PM,Success,Ur eyes
8157,2020-03-27,2:48 PM,Mina,I'm not fine.  Stomach ache
8158,2020-03-27,2:51 PM,Success,Aww sorry
8159,2020-03-27,2:52 PM,Success,Then no work abi
8160,2020-03-27,2:52 PM,Mina,Abi today is Friday. So I've been home since
8161,2020-03-27,2:52 PM,Mina,I just came out .
8162,2020-03-27,2:53 PM,Success,Ohk
8163,2020-03-27,2:54 PM,Success,Imu
8164,2020-03-27,2:54 PM,Mina,Imum😩
8165,2020-03-27,2:55 PM,Mina,Mom has made me go roaming with her.  I told her I have stomach ache too😂💔. To look for ice to buy .
8166,2020-03-27,2:55 PM,Success,🥰🥰
8167,2020-03-27,2:55 PM,Mina,She said she has give. Me medicine so I'm okay.  😂🤦‍♀️shedey funny me.
8168,2020-03-27,2:55 PM,Success,😂😂😂
8169,2020-03-27,2:56 PM,Success,She wants u to go
8170,2020-03-27,2:56 PM,Mina,I've already gone with her.  When we came norr I went to my workplace. She'll be sending sending me.  This one that she has come early
8171,2020-03-27,2:58 PM,Success,😂😂eii
8172,2020-03-27,2:58 PM,Success,Strategy
8173,2020-03-27,2:58 PM,Success,I win?
8174,2020-03-27,2:59 PM,Mina,No.  They said it's a dream so you can't open anything. You can only get hungry in a dream cos someone who is asleep cannot get hungry
8175,2020-03-27,3:00 PM,Success,Arrhh okay
8176,2020-03-27,3:09 PM,Mina,Comach ache
8177,2020-03-27,3:10 PM,Mina,😩😩😩
8178,2020-03-27,3:10 PM,Mina,Since morning ebei
8179,2020-03-27,3:11 PM,Success,Aww sorry
8180,2020-03-27,3:11 PM,Success,Had any drugs yet?
8181,2020-03-27,3:11 PM,Mina,Yh
8182,2020-03-27,3:12 PM,Mina,I've taken drugs saa
8183,2020-03-27,3:12 PM,Mina,Overdose
8184,2020-03-27,3:12 PM,Success,What did u take?
8185,2020-03-27,3:13 PM,Mina,Paracetamol. Trisilicate.
8186,2020-03-27,3:13 PM,Mina,A friend of mine said I should buy liver salt . It'll go
8187,2020-03-27,3:14 PM,Success,Try it
8188,2020-03-27,3:14 PM,Success,Do u run too?
8189,2020-03-27,3:15 PM,Mina,Nuuh
8190,2020-03-27,3:17 PM,Success,Try let see
8191,2020-03-27,3:17 PM,Success,Or better still go to the pharmacy and describe the problem
8192,2020-03-27,3:18 PM,Mina,Apuu toorr.
8193,2020-03-27,3:18 PM,Mina,There's some bitter drug bi like that.  I don't want to take it
8194,2020-03-27,3:19 PM,Mina,Metronidazole
8195,2020-03-27,3:19 PM,Mina,I know that too is good
8196,2020-03-27,3:20 PM,Success,Ahh😂😂🤦‍♂
8197,2020-03-27,3:20 PM,Success,Herr
8198,2020-03-27,3:20 PM,Success,Close ur eyes n take it
8199,2020-03-27,3:20 PM,Mina,I'll throw up
8200,2020-03-27,3:21 PM,Mina,It's too bitter. Bh sometime ago liver salt worked for me oo
8201,2020-03-27,3:21 PM,Success,Yh try that one
8202,2020-03-27,3:22 PM,Mina,I can't go and buy it
8203,2020-03-27,3:23 PM,Success,No 1 dey around?
8204,2020-03-27,3:24 PM,Mina,Mom n bro
8205,2020-03-27,3:25 PM,Success,He won't go abi
8206,2020-03-27,3:29 PM,Mina,Oh maybe he'll go.
8207,2020-03-27,3:29 PM,Mina,Day one de3😂
8208,2020-03-27,3:29 PM,Success,😂😂😂
8209,2020-03-27,3:30 PM,Success,Try it err😂😂
8210,2020-03-27,3:30 PM,Mina,I won't send him
8211,2020-03-27,3:30 PM,Success,What will u so then
8212,2020-03-27,3:30 PM,Success,Do^
8213,2020-03-27,3:31 PM,Mina,Instead of you to go and buy it for me
8214,2020-03-27,3:32 PM,Mina,<Media omitted>
8215,2020-03-27,3:32 PM,Mina,Listen to something oo
8216,2020-03-27,3:34 PM,Success,Who dat?
8217,2020-03-27,3:35 PM,Mina,All this long talk because he told me he was in sch n I said he should go home . N he said he's okay where he is . N I told him there could be a lockdown so he should go home.  Not knowing he was in the house n he intentionally said that to see my reaction. 😂😂😂💔ahh. And after that he sent this to me . 😂😂😂😂😂
8218,2020-03-27,3:35 PM,Mina,Na he seff I haven't had a chat with him for so long oo. Recently yiaa. When nana addo said we should come home no that we we're on campus that he came online
8219,2020-03-27,3:36 PM,Mina,Ahh. 😂😂😂and you record all that for me . Asif I've asked him to come back to me . 3na I'm holding back
8220,2020-03-27,3:36 PM,Mina,🤣🤣🤣🤦‍♀️I br3 oo
8221,2020-03-27,3:36 PM,Mina,My ex boyfriend
8222,2020-03-27,3:37 PM,Mina,N it's not Asif we were discussing any relationship stuff oo. Out of nowhere. Naa. This 🤣🤣🤣
8223,2020-03-27,3:37 PM,Success,😂😂😂😂
8224,2020-03-27,3:38 PM,Success,Maybe he tot u missed him dats why u r saying he should go home
8225,2020-03-27,3:38 PM,Mina,But not to my house oo
8226,2020-03-27,3:38 PM,Mina,Hes even at kasoa
8227,2020-03-27,3:39 PM,Mina,Do theres no way I'll even see him .
8228,2020-03-27,3:39 PM,Mina,So I don't get it 😂😂😂
8229,2020-03-27,3:40 PM,Mina,And he sent this vn.  The day after I told him to go home oo.
8230,2020-03-27,3:40 PM,Mina,🤣🤣🤣💔ahh. I have soffad
8231,2020-03-27,3:40 PM,Mina,I didn't get it at all
8232,2020-03-27,3:40 PM,Mina,Well it's one of those things
8233,2020-03-27,3:41 PM,Success,Me saf
8234,2020-03-27,3:41 PM,Success,It does make sense
8235,2020-03-27,3:41 PM,Success,Not^
8236,2020-03-27,3:42 PM,Mina,Abi he thinks I'm not in a relationship
8237,2020-03-27,3:42 PM,Mina,So he thinks I'm waiting for him 😹😹😹😹😹💔
8238,2020-03-27,3:43 PM,Mina,So after the vn I asked him that where from all that . Just because I told him to go home anaa
8239,2020-03-27,3:43 PM,Success,Wat was his response
8240,2020-03-27,3:43 PM,Mina,He said yes
8241,2020-03-27,3:44 PM,Mina,Lol
8242,2020-03-27,3:44 PM,Success,Arrrh okay😂
8243,2020-03-27,3:44 PM,Success,Arrhh😂😂
8244,2020-03-27,3:44 PM,Success,Tsw
8245,2020-03-27,3:45 PM,Mina,😂😂😂😂edey funny me
8246,2020-03-27,3:46 PM,Mina,He said he has got some atiadonko bi that he owes everything to.  Bla bla bla .
8247,2020-03-27,3:46 PM,Mina,They'll make videos and post 😂😂😂😂💔
8248,2020-03-27,3:47 PM,Mina,Abi like ahh. Cmon.
8249,2020-03-27,3:47 PM,Mina,N I'll watch the videos for him to see that mahw3
8250,2020-03-27,3:47 PM,Mina,🤣🤣🤣🤣
8251,2020-03-27,3:47 PM,Mina,"Ena love of my life , this that ."
8252,2020-03-27,3:47 PM,Mina,N I gave him 3 months 😹
8253,2020-03-27,3:48 PM,Mina,😆😆😆now uguys have broken up a ur coming to give me an advise
8254,2020-03-27,3:48 PM,Success,Aaah😂😂😂
8255,2020-03-27,3:48 PM,Mina,That's j should move on
8256,2020-03-27,3:48 PM,Mina,Abi he wants me to talk .
8257,2020-03-27,3:48 PM,Mina,So he knows what is going on with me .
8258,2020-03-27,3:49 PM,Mina,But I just laughed
8259,2020-03-27,3:50 PM,Success,Me saf i conf
8260,2020-03-27,3:50 PM,Success,Wats all this
8261,2020-03-27,3:50 PM,Mina,Anh okay😂😂😂
8262,2020-03-27,3:50 PM,Success,It doesn't make any sense
8263,2020-03-27,3:50 PM,Mina,I thought I was the only one who didn't understand it.
8264,2020-03-27,3:51 PM,Mina,Ena it's not asif he doesn't feel my pain 😹😹
8265,2020-03-27,3:51 PM,Mina,Wey pain 🤣🤣🤣🤣
8266,2020-03-27,3:51 PM,Mina,Hedey give intro too
8267,2020-03-27,3:51 PM,Mina,Apuu. Nobody can give me broken heart again. Ahh . I've seen it all. Aswear
8268,2020-03-27,3:51 PM,Mina,😹😹😹
8269,2020-03-27,3:51 PM,Success,😂😂😂yh dat part
8270,2020-03-27,3:53 PM,Mina,Eii. Charlie😂😂😂. I br3 enough.you see there's one mark on my knee enh . I was thinking about it saa. N I fell into gutter 😂😂😂😂😂💔herh. Fine girl like me .
8271,2020-03-27,3:53 PM,Mina,I told you I fell into gutter bh I didn't tell you why 💔💔🤣🤣🤣
8272,2020-03-27,3:53 PM,Mina,Today I've told you
8273,2020-03-27,3:54 PM,Success,😂😂😂😂🤦‍♂🤦‍♂🤦‍♂
8274,2020-03-27,3:54 PM,Mina,Na broken heart scar that 😂😂😂💔
8275,2020-03-27,3:54 PM,Success,Like how on earth
8276,2020-03-27,3:54 PM,Mina,Herh.
8277,2020-03-27,3:54 PM,Mina,Oh Charlie.
8278,2020-03-27,3:54 PM,Mina,The thing pierced my heart inside .
8279,2020-03-27,3:55 PM,Success,Oh charlie
8280,2020-03-27,3:55 PM,Success,As3 u told me u were sweeping or sometin😂😂😂
8281,2020-03-27,3:55 PM,Success,Eiiiii
8282,2020-03-27,3:56 PM,Success,😂😂😂😂
8283,2020-03-27,3:56 PM,Success,S33 der was sometin under😂😂
8284,2020-03-27,3:56 PM,Mina,Oh nuuh. I told you I was walking bh I don't know why happened.
8285,2020-03-27,3:57 PM,Mina,N u were surprised . 😂😂😂
8286,2020-03-27,3:57 PM,Success,😂😂😂😂😂😂
8287,2020-03-27,3:57 PM,Mina,Asin how on Earth.
8288,2020-03-27,3:57 PM,Mina,I said me seff I don't know oo
8289,2020-03-27,3:57 PM,Success,😂😂😂
8290,2020-03-27,3:58 PM,Success,Eii asem oo
8291,2020-03-27,3:58 PM,Mina,Herh. I loved him enh .
8292,2020-03-27,3:58 PM,Mina,Paaaa oo. Paaaaaa
8293,2020-03-27,3:58 PM,Mina,Like paaaaaaaaa
8294,2020-03-27,3:58 PM,Success,Awww💔💔
8295,2020-03-27,3:59 PM,Mina,Bh later I realized it was nkwasiasem.
8296,2020-03-27,3:59 PM,Mina,The whole thing is that .
8297,2020-03-27,4:00 PM,Mina,He said I could leave he's tired . N I got angry n left .A year after he came to apologise.
8298,2020-03-27,4:01 PM,Success,Just like that
8299,2020-03-27,4:01 PM,Mina,But I didn't mind him
8300,2020-03-27,4:01 PM,Mina,Until I got to shs 3 I didn't date anyone
8301,2020-03-27,4:01 PM,Mina,Bh I told him I was dating
8302,2020-03-27,4:02 PM,Mina,N somewhere along the line I told him we should go back.
8303,2020-03-27,4:02 PM,Mina,He said I have a heart of stone.  This that.
8304,2020-03-27,4:02 PM,Mina,He doesn't spit and go back for it 😂😂😂😂
8305,2020-03-27,4:02 PM,Mina,I blast . Oo herh. How can I tell me that
8306,2020-03-27,4:03 PM,Success,😂😂😂😂
8307,2020-03-27,4:03 PM,Success,Maybe that's why he was say all that
8308,2020-03-27,4:03 PM,Success,Oh slow oo
8309,2020-03-27,4:04 PM,Mina,Herh .
8310,2020-03-27,4:04 PM,Mina,Shs 2 der no oo
8311,2020-03-27,4:05 PM,Mina,Not now
8312,2020-03-27,4:05 PM,Success,He thinks u r still in it
8313,2020-03-27,4:05 PM,Success,Maybe
8314,2020-03-27,4:06 PM,Mina,Oh that's what he knows tho.
8315,2020-03-27,4:06 PM,Mina,So my offense is that I didn't forgive him
8316,2020-03-27,4:06 PM,Mina,So he's angry
8317,2020-03-27,4:07 PM,Mina,Can u imagine
8318,2020-03-27,4:07 PM,Mina,I made him apologize to him for long.
8319,2020-03-27,4:07 PM,Mina,He doesn't know that it was until he told me he doesn't spit n go back for it that I got into a relationship
8320,2020-03-27,4:07 PM,Mina,That's why he said I moved on at first so he doesn't know why I'm holding back
8321,2020-03-27,4:08 PM,Success,Oh okaaay
8322,2020-03-27,4:08 PM,Mina,It's because of that nonsense he told me.
8323,2020-03-27,4:09 PM,Mina,So Ono all along he thought when I left him norr I was dating. So I left him for someone else
8324,2020-03-27,4:10 PM,Mina,That's what he won't understand. Ena he loved me with all  his heart n things
8325,2020-03-27,4:12 PM,Success,Hv you told him the truth now
8326,2020-03-27,4:12 PM,Success,Maybe he was also hurt
8327,2020-03-27,4:14 PM,Mina,Hw3
8328,2020-03-27,4:16 PM,Success,😂hw3 sen😂😂
8329,2020-03-27,4:34 PM,Mina,Did I send him ?
8330,2020-03-27,6:11 PM,Success,How is you stomach now?
8331,2020-03-27,8:01 PM,Success,Me too my stomach start dey do me some style bi oo😂😂
8332,2020-03-27,8:05 PM,Mina,Eii abeg😂
8333,2020-03-27,8:05 PM,Mina,Can u imagine
8334,2020-03-27,8:05 PM,Mina,A certain guy came to buy credit
8335,2020-03-27,8:05 PM,Mina,And he went and came again to buy credit
8336,2020-03-27,8:06 PM,Mina,Eenh . He has seen me around na he wants to tell me something
8337,2020-03-27,8:06 PM,Mina,He sees me to be a nice girl. Na he wants my number
8338,2020-03-27,8:06 PM,Mina,He's in ucc level 200
8339,2020-03-27,8:06 PM,Mina,He lives at amamoma
8340,2020-03-27,8:06 PM,Success,Eiiii
8341,2020-03-27,8:06 PM,Success,Eishh😂😂
8342,2020-03-27,8:07 PM,Mina,He can do connection for me to come to ucc na he'll even make me pay less fees
8343,2020-03-27,8:07 PM,Mina,Abi I want to go to ucc.
8344,2020-03-27,8:07 PM,Mina,I said yes.
8345,2020-03-27,8:07 PM,Mina,Abi I've completed shs I said yes
8346,2020-03-27,8:07 PM,Success,Getting interesting..😂😂
8347,2020-03-27,8:07 PM,Mina,Okay then he'll do connection for me.
8348,2020-03-27,8:08 PM,Mina,I said I won't cos my boyfriend will get angry when he gets to know
8349,2020-03-27,8:08 PM,Mina,He said ohh he won't disturb me
8350,2020-03-27,8:08 PM,Mina,I should just give it to him
8351,2020-03-27,8:08 PM,Mina,I have this friend enh.  He comes here .
8352,2020-03-27,8:08 PM,Mina,Anka if he came to meet him here a anka onoaa he'll see
8353,2020-03-27,8:09 PM,Mina,He came to pass oo. I thought he'll come soon he says he's far away 😂😂😂I wanted to tech him alil lesson
8354,2020-03-27,8:09 PM,Mina,Idiot
8355,2020-03-27,8:09 PM,Mina,I asked him the program he's reading in ucc he said he reads science
8356,2020-03-27,8:09 PM,Mina,🤦‍♀️
8357,2020-03-27,8:09 PM,Mina,Girls are hearing things
8358,2020-03-27,8:10 PM,Success,He dey come use uni yorb😂😂
8359,2020-03-27,8:11 PM,Mina,I told him to tell me more about ucc he asked if I haven't been there before.  I said I've passed there but I haven't gone into the sch before
8360,2020-03-27,8:11 PM,Mina,Smh
8361,2020-03-27,8:12 PM,Success,😂😂😂😂😂
8362,2020-03-27,8:12 PM,Success,Ohh
8363,2020-03-27,8:12 PM,Mina,Idiot.
8364,2020-03-27,8:12 PM,Mina,He reads science
8365,2020-03-27,8:13 PM,Success,Wen he realise he will be shocked
8366,2020-03-27,8:15 PM,Mina,Annoying stuff s3 he wants to talk to me that's why he's buying credit like that
8367,2020-03-27,8:18 PM,Success,Costumer service😂😂😂
8368,2020-03-27,8:18 PM,Mina,If he likes he should buy all the credit I have
8369,2020-03-27,8:20 PM,Success,😂😂
8370,2020-03-27,8:25 PM,Mina,Tsw
8371,2020-03-27,8:25 PM,Mina,He's not a student seff
8372,2020-03-27,8:27 PM,Mina,Sakof he would have known that there's no program like science
8373,2020-03-27,8:27 PM,Mina,Hedey come brag too for sciences inside
8374,2020-03-27,8:30 PM,Mina,When he said he'll do connection for me to go there and help me to pay less fees no I just smiled and said thank you
8375,2020-03-27,8:31 PM,Mina,He has come again
8376,2020-03-27,8:31 PM,Mina,What is this guy taking from me koraa a
8377,2020-03-27,8:34 PM,Success,Maybe he wants to help you
8378,2020-03-27,8:34 PM,Success,Entertain him 4 more credit buying
8379,2020-03-27,8:39 PM,Mina,Oh he has done deposit.
8380,2020-03-27,8:40 PM,Mina,He has bought credit again
8381,2020-03-27,8:40 PM,Mina,Has bought some for someone else
8382,2020-03-27,8:40 PM,Mina,This night nkoaa he has bought credit 5 times
8383,2020-03-27,8:40 PM,Mina,Na wommb)) dam
8384,2020-03-27,8:45 PM,Mina,Where's he.
8385,2020-03-27,9:04 PM,Success,Oh good news😂😂😂
8386,2020-03-27,9:05 PM,Success,It's good news
8387,2020-03-27,9:06 PM,Mina,Hm
8388,2020-03-27,9:06 PM,Success,😂😂😂😂
8389,2020-03-27,9:06 PM,Mina,Ah the video I watched is still disturbing my nerves oo
8390,2020-03-27,9:06 PM,Mina,My soul doesn't like that koraa oo
8391,2020-03-27,9:11 PM,Success,Oh charlie
8392,2020-03-27,9:12 PM,Success,Nonsense stuff
8393,2020-03-27,10:10 PM,Mina,Oh the things is still hunting me la
8394,2020-03-27,10:10 PM,Mina,😫
8395,2020-03-27,10:10 PM,Mina,He's a fool paa
8396,2020-03-27,10:10 PM,Mina,Ahh
8397,2020-03-27,10:58 PM,Success,We're u able to get the drug?
8398,2020-03-27,10:59 PM,Mina,No
8399,2020-03-27,10:59 PM,Mina,Not the stomach ache oo
8400,2020-03-27,10:59 PM,Mina,The disgusting thing I watched no
8401,2020-03-27,10:59 PM,Mina,The guy who will take me to ucc came oo
8402,2020-03-27,10:59 PM,Success,Arrrh okay
8403,2020-03-27,11:00 PM,Success,Again
8404,2020-03-27,11:00 PM,Success,Nani abr3 oo
8405,2020-03-27,11:01 PM,Mina,Yh
8406,2020-03-27,11:01 PM,Mina,He came to buy credit again🤣🤣🤣🤣
8407,2020-03-27,11:02 PM,Success,😂😂🤝🤝
8408,2020-03-27,11:02 PM,Success,Get more of his network
8409,2020-03-27,11:02 PM,Mina,Oh Masa
8410,2020-03-27,11:03 PM,Mina,I'm sure he won't eat for the next 3 days
8411,2020-03-27,11:03 PM,Success,😂😂😂😂
8412,2020-03-27,11:03 PM,Success,Ooh
8413,2020-03-27,11:04 PM,Mina,🤣🤣🤣🤣🤣
8414,2020-03-27,11:04 PM,Mina,S3 wegyimi
8415,2020-03-27,11:05 PM,Success,😂😂
8416,2020-03-27,11:06 PM,Mina,Oh one guy bi too
8417,2020-03-27,11:07 PM,Mina,He repairs cars
8418,2020-03-27,11:07 PM,Mina,N he was driving some dirty car bi .
8419,2020-03-27,11:37 PM,Success,He too he buy credit
8420,2020-03-27,11:38 PM,Success,Did u listen to the prez?
8421,2020-03-27,11:38 PM,Mina,Yes
8422,2020-03-27,11:38 PM,Mina,Adaagye3
8423,2020-03-27,11:40 PM,Success,I tot u will put politics aside oo
8424,2020-03-27,11:40 PM,Mina,I didn't have time ankasa
8425,2020-03-27,11:41 PM,Success,Ohk
8426,2020-03-27,11:44 PM,Success,<Media omitted>
8427,2020-03-27,11:45 PM,Mina,Hmm
8428,2020-03-27,11:46 PM,Mina,So ur locked down enh
8429,2020-03-27,11:46 PM,Success,Yh oo h
8430,2020-03-27,11:46 PM,Mina,He'll let the people migrate to places n take the disease there
8431,2020-03-27,11:47 PM,Success,It's a risk he managed to take
8432,2020-03-27,11:47 PM,Mina,He should have locked down the whole nation
8433,2020-03-27,11:48 PM,Success,Yh
8434,2020-03-27,11:49 PM,Success,"Summary of the Restrictions Imposed on Selected Areas in Ghana by Government for 2weeks.1.President Akufo-Addo has announced that effective Monday, 30th March, 2020 at 1 am under the Imposition of Restrictions Act, 2020 (Act 1012), there will be restrictions on movement of persons in the Greater Accra Metropolitan Area (GAMA, which include Awutu Senya East ), and the Greater Kumasi Metropolitan Area and contiguous districts, for a period of two (2) weeks or 14 days  subject to review.2.In Greater Accra, the following areas will be affected:- Accra Metropolis-Tema Metropolis-Tema West-Kpone Katamanso-Krowor-Ledzokuku-Adentan- AshiamanLa-Nkwantanang-Madina-La-Dade-Kotopon-Okaikwei North-Ablekuma North-Ablekuma West-Ablekuma Central-Ayawaso East-Ayawaso North-Ayawaso West-Ayawaso Central-Ga North-Ga West-Ga South-Ga CentralGa East-Korle-Klottey-Weija/Gbawe-Awutu Senya East3.In the Greater Kumasi Metropolitan Area  the following areas are affected:*Kumasi Metropolis;*Asokwa* Suame*Old Tafo*Oforikrom*Asokore Mampong*Kwadaso*Atwima Nwabiagya*Kwabre East*Ejisu*Afigya-Kwabre South*Bosomtwe*Atwima Kwanwoma*Atwima Nwabiagya North4.This means that everyone resident in these areas must stay at home for the next two weeks or 14 days,  However, if you must go out, it must only be to get essential items such as food, water, medicine, undertake banking transactions, or to use public toilet facilities. But, as much as possible, stay at, h.ome.5.There shal l be, during this period, no inter-city movement of vehicles and aircraft for private or commercial purposes for the areas of the restrictive measures, except for vehicles and aircrafts providing essential services and those carrying cargo.6.-Riders of motorbikes are not allowed to carry any additional person, and all intra-city passenger vehicles, such as trotros and taxis, must reduce the number of passengers in order to observe appropriate social distancing and hygiene protocols.7. All commercial vehicle stations shall observe appropriate hygiene protocols and social distancing.8.Individuals and institutions providing the following services shall be exempted from the restrictions:-Members of the Executive, Legislature and the Judiciary;-Production, distribution and marketing of food, beverages, pharmaceuticals, medicine, paper and plastic packages.-Environmental and sanitation activities;-VALCO staff-Road and Railwayconstruction workers;-Mining workers;-Fisherfolk;-Members of the security agencies assigned lawful duties;-The staff of electricity, water, telecommunications, e-commerce and digital service providers; and-Fuel stations staff."
